replication,availability,failures,effective_supply_aircraft_hours,fulfillment,requested,started,completed,aborted,cancelled,aircraft_sorties,completed_aircraft_sorties,preparation_aircraft_hours,ready_aircraft_hours,all_completed,out_aircraft_hours,on_station_aircraft_hours,return_aircraft_hours,abort_return_aircraft_hours,successful,requested_aircraft_sorties,successful_aircraft_sorties,started_rate,success_rate,completion_rate,all_successful
307,0.9909341922441186,1,52.90191456245992,0.9796650844899986,9,9,8,1,0,18,16,15.0,182.9871328038463,0,9.0,35.90191456245992,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
308,0.9975122875566864,1,53.215482730026764,0.985471902407903,9,9,8,1,0,18,16,15.0,184.6757974513123,0,9.0,36.0,9.0,0.7845172699732359,9,18,18,1.0,1.0,0.8888888888888888,1
309,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
310,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
311,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
312,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
313,0.9915733052457953,1,49.04356698729552,0.9082142034684355,9,9,8,1,0,18,16,15.0,187.02954492349352,0,9.0,32.04356698729552,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
314,0.9909156203720466,1,49.80374765428059,0.9222916232274184,9,9,8,1,0,18,16,15.0,186.07995101286883,0,9.0,32.80374765428059,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
315,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
316,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
317,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
318,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
319,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
320,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
321,0.9983989225809454,1,48.348388504081015,0.8953405278533522,9,9,8,1,0,18,16,15.0,190.0163069471908,0,8.348388504081015,32.0,8.348388504081015,0.34838850408101507,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
322,0.9828970329321814,1,48.112760578662176,0.8909770477530032,9,9,8,1,0,18,16,15.0,185.90520461647503,0,8.112760578662176,32.0,8.112760578662176,0.1127605786621757,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
323,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
324,0.9664938288512,2,48.656245818636734,0.9010415892340136,9,9,7,2,0,18,14,15.0,179.69397689050885,0,9.0,32.656245818636734,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
325,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
326,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
327,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
328,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
329,0.9983194769641996,1,53.937423835410186,0.9988411821372257,9,9,8,1,0,18,16,15.0,184.54729744798442,0,9.0,36.0,9.0,0.06257616458981374,9,18,18,1.0,1.0,0.8888888888888888,1
330,0.9923438017163879,1,48.05350217435444,0.8898796698954526,9,9,8,1,0,18,16,15.0,188.71476163278805,0,8.053502174354442,32.0,8.053502174354442,0.053502174354441934,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
331,0.9953797339476256,1,52.57180825106073,0.9735520046492728,9,9,8,1,0,18,16,15.0,184.59755512585542,0,9.0,35.57180825106073,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
332,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
333,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
334,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
335,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
336,0.9855985650318616,1,48.83627989819168,0.9043755536702163,9,9,8,1,0,18,16,15.0,185.59796688188862,0,8.836279898191677,32.0,8.836279898191677,0.8362798981916768,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
337,0.9974984876812955,1,49.30657566948621,0.913084734620115,9,9,8,1,0,18,16,15.0,188.4729887827269,0,9.0,32.30657566948621,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
338,0.9903433471409137,1,49.488317801665204,0.9164503296604667,9,9,8,1,0,18,16,15.0,186.2305661749179,0,9.0,32.488317801665204,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
339,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
340,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
341,0.9922053244298622,2,50.49559269172907,0.9351035683653532,9,9,7,2,0,18,14,15.0,185.28271492552955,0,9.0,34.44924432881231,9.0,1.9536516370832402,8,18,16,1.0,0.8888888888888888,0.7777777777777778,0
342,0.9911649563783654,2,49.23539396707113,0.9117665549457618,9,9,7,2,0,18,14,15.0,186.22011346989808,0,9.0,33.23539396707113,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
343,0.994663789393614,1,50.14657404695541,0.9286402601288039,9,9,8,1,0,18,16,15.0,186.81659729840538,0,9.0,33.14657404695541,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
344,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
345,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
346,0.9986647775124035,1,48.28626465307988,0.894190086168146,9,9,8,1,0,18,16,15.0,190.1860589439524,0,8.286264653079883,32.0,8.286264653079883,0.2862646530798827,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
347,0.9934354207718091,1,53.800674662576185,0.9963087900477071,9,9,8,1,0,18,16,15.0,183.20906385099295,0,9.0,36.0,9.0,0.19932533742381509,9,18,18,1.0,1.0,0.8888888888888888,1
348,0.9982084692902534,1,50.75817843140253,0.939966267248195,9,9,8,1,0,18,16,15.0,187.22586072419048,0,9.0,33.75817843140253,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
349,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
350,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
351,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
352,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
353,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
354,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
355,0.9832873229965444,2,47.256565873163495,0.8751215902437685,9,9,7,2,0,18,14,15.0,185.93018314984127,0,9.0,31.256565873163495,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
356,0.9948232105740558,1,53.666156674340534,0.9938177161914914,9,9,8,1,0,18,16,15.0,183.6760063081578,0,9.0,36.0,9.0,0.3338433256594655,9,18,18,1.0,1.0,0.8888888888888888,1
357,0.9981472299908157,1,49.303165651925326,0.9130215861467653,9,9,8,1,0,18,16,15.0,188.6632365854296,0,9.0,32.303165651925326,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
358,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
359,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
360,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
361,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
362,0.9893541463333828,1,49.07512307104429,0.9087985753897091,9,9,8,1,0,18,16,15.0,186.35887107296998,0,9.0,32.07512307104429,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
363,0.9920384653391991,1,52.67442215845065,0.9754522621935307,9,9,8,1,0,18,16,15.0,183.53265585923876,0,9.0,35.67442215845065,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
364,0.9948856359361931,1,51.57629900561332,0.9551166482520985,9,9,8,1,0,18,16,15.0,185.45076414401026,0,9.0,34.57629900561332,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
365,0.9940176394779038,1,50.39780215209052,0.9332926324461207,9,9,8,1,0,18,16,15.0,186.3792780175458,0,9.0,33.39780215209052,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
366,0.9905352488767541,1,53.56629109728179,0.9919683536533666,9,9,8,1,0,18,16,15.0,182.4910061278643,0,9.0,36.0,9.0,0.43370890271820883,9,18,18,1.0,1.0,0.8888888888888888,1
367,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
368,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
369,0.9548211275835858,1,50.39910463101509,0.9333167524262054,9,9,8,1,0,18,16,15.0,175.0893801130576,0,9.0,33.39910463101509,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
370,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
371,0.9975867369745157,1,50.529456959613725,0.9357306844372912,9,9,8,1,0,18,16,15.0,187.27552328904682,0,9.0,33.529456959613725,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
372,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
373,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
374,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
375,0.9887959631043892,1,48.46406181574483,0.8974826262174967,9,9,8,1,0,18,16,15.0,187.07714465044683,0,8.464061815744827,32.0,8.464061815744827,0.4640618157448273,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
376,0.9951069500288227,1,52.85054079608365,0.9787137184459935,9,9,8,1,0,18,16,15.0,184.2402608122173,0,9.0,35.85054079608365,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
377,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
378,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
379,0.9952198510745364,1,50.73425904974533,0.9395233157360247,9,9,8,1,0,18,16,15.0,186.38905805972115,0,9.0,33.73425904974533,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
380,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
381,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
382,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
383,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
384,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
385,0.9980472950731504,1,49.21127802987347,0.9113199635161754,9,9,8,1,0,18,16,15.0,188.72634295119383,0,9.0,32.21127802987347,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
386,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
387,0.9981411597362467,1,49.06466197144668,0.9086048513230867,9,9,8,1,0,18,16,15.0,188.89999203259237,0,9.0,32.06466197144668,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
388,0.9975848174768382,1,49.9994350950129,0.9259154647224611,9,9,8,1,0,18,16,15.0,187.80499233831648,0,9.0,32.9994350950129,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
389,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
390,0.9962614920458965,1,51.1734510560959,0.9476565010388129,9,9,8,1,0,18,16,15.0,186.24985865312232,0,9.0,34.1734510560959,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
391,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
392,0.9965851715283001,1,49.59586833209718,0.9184420061499479,9,9,8,1,0,18,16,15.0,187.92066106805325,0,9.0,32.59586833209718,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
393,0.9920386942889847,1,50.63778630853464,0.9377367834913822,9,9,8,1,0,18,16,15.0,185.56935764669296,0,9.0,33.63778630853464,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
394,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
395,0.9886065202986339,2,46.55253059896879,0.8620838999809034,9,9,7,2,0,18,14,15.0,188.16614724703777,0,9.0,30.552530598968787,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
396,0.9949882267217105,1,50.004847522586715,0.926015694862717,9,9,8,1,0,18,16,15.0,187.05176177326592,0,9.0,33.004847522586715,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
397,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
398,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
399,0.9928050377798314,2,50.22605783811636,0.93011218218734,9,9,7,2,0,18,14,15.0,185.72703429676855,0,9.0,34.175575329529465,9.0,1.9495174914131042,8,18,16,1.0,0.8888888888888888,0.7777777777777778,0
400,0.9979739400807774,1,48.203270766588346,0.8926531623442286,9,9,8,1,0,18,16,15.0,190.1115885933814,0,8.203270766588346,32.0,8.203270766588346,0.20327076658834642,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
401,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
402,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
403,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
404,0.9970300829219985,1,53.35198392460383,0.9879997023074784,9,9,8,1,0,18,16,15.0,184.46867191923366,0,9.0,36.0,9.0,0.6480160753961712,9,18,18,1.0,1.0,0.8888888888888888,1
405,0.9908599365686356,1,49.857544814662745,0.923287866938199,9,9,8,1,0,18,16,15.0,186.01011691710434,0,9.0,32.857544814662745,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
406,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
407,0.9923811265348318,1,48.40907125036418,0.8964642824141514,9,9,8,1,0,18,16,15.0,188.19215756648526,0,8.409071250364178,32.0,8.409071250364178,0.40907125036417824,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
408,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
409,0.992847063449715,1,51.958490619986634,0.9621942707404932,9,9,8,1,0,18,16,15.0,184.4814636535313,0,9.0,34.958490619986634,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
410,0.9834183057148148,1,50.4306763871229,0.93390141457635,9,9,8,1,0,18,16,15.0,183.29379565874376,0,9.0,33.4306763871229,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
411,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
412,0.9965132094403736,1,51.833219844013314,0.9598744415558021,9,9,8,1,0,18,16,15.0,185.66258447481425,0,9.0,34.833219844013314,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
413,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
414,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
415,0.9919420566149741,1,49.20363048977299,0.9111783424032035,9,9,8,1,0,18,16,15.0,186.97568181533956,0,9.0,32.20363048977299,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
416,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
417,0.9805345675366435,1,48.36574527708845,0.895661949575712,9,9,8,1,0,18,16,15.0,184.84533753492067,0,8.36574527708845,32.0,8.36574527708845,0.3657452770884504,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
418,0.9808918132752766,1,47.381568111515804,0.8774364465095519,9,8,7,1,1,16,14,14.0,186.80605816752174,0,8.0,32.0,8.0,0.6184318884841957,8,18,16,0.8888888888888888,0.8888888888888888,0.7777777777777778,0
419,0.9953127928754744,1,48.92297699333085,0.9059810554320528,9,9,8,1,0,18,16,15.0,188.26561885814036,0,8.922976993330849,32.0,8.922976993330849,0.9229769933308489,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
420,0.9978604034224241,1,53.64839886292964,0.9934888678320304,9,9,8,1,0,18,16,15.0,184.5595967541933,0,9.0,36.0,9.0,0.3516011370703609,9,18,18,1.0,1.0,0.8888888888888888,1
421,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
422,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
423,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
424,0.997688565284997,1,50.045042152607294,0.9267600398630981,9,9,8,1,0,18,16,15.0,187.78926464947185,0,9.0,33.045042152607294,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
425,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
426,0.9970577113094107,1,48.59506512999751,0.8999086135184724,9,9,8,1,0,18,16,15.0,189.26002316211404,0,8.595065129997508,32.0,8.595065129997508,0.5950651299975078,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
427,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
428,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
429,0.997760608854514,1,48.15793360013559,0.8918135851876962,9,9,8,1,0,18,16,15.0,190.11815494989668,0,8.157933600135593,32.0,8.157933600135593,0.15793360013559266,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
430,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
431,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
432,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
433,0.9851536594374224,2,45.29955566957584,0.8388806605477007,9,9,7,2,0,18,14,15.0,188.4246982484018,0,9.0,29.299555669575838,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
434,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
435,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
436,0.986581719343666,2,46.63507551546212,0.8636125095455948,9,9,7,2,0,18,14,15.0,187.5004596555137,0,9.0,30.63507551546212,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
437,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
438,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
439,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
440,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
441,0.9893522206228238,1,47.754807204618416,0.8843482815670077,9,8,7,1,1,16,14,14.0,189.056035937064,0,8.0,32.0,8.0,0.245192795381584,8,18,16,0.8888888888888888,0.8888888888888888,0.7777777777777778,0
442,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
443,0.9963480682989917,1,48.89893144883955,0.9055357675711028,9,9,8,1,0,18,16,15.0,188.59984649685026,0,8.898931448839548,32.0,8.898931448839548,0.8989314488395479,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
444,0.9975567633503787,1,50.2116631973388,0.9298456147655334,9,9,8,1,0,18,16,15.0,187.58468464757024,0,9.0,33.2116631973388,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
445,0.9931141713073597,1,50.615628272736316,0.937326449495117,9,9,8,1,0,18,16,15.0,185.90125306378326,0,9.0,33.615628272736316,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
446,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
447,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
448,0.9928341320851586,1,50.143853557737515,0.9285898806988429,9,9,8,1,0,18,16,15.0,186.2923764827882,0,9.0,33.143853557737515,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
449,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
450,0.9973007485741022,1,52.5312444261927,0.9728008227072722,9,9,8,1,0,18,16,15.0,185.19137116314874,0,9.0,35.5312444261927,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
451,0.9967823407775334,1,50.37508621176195,0.9328719668844806,9,9,8,1,0,18,16,15.0,187.19822793216767,0,9.0,33.37508621176195,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
452,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
453,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
454,0.9929856530448817,1,49.05073897649601,0.9083470180832593,9,9,8,1,0,18,16,15.0,187.42912910042992,0,9.0,32.05073897649601,8.999999999999996,0.9999999999999964,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
455,0.9922949635141768,1,52.466885988763664,0.9716089997919197,9,9,8,1,0,18,16,15.0,183.81406350331923,0,9.0,35.466885988763664,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
456,0.983592073721816,1,43.59082620659997,0.8072375223444439,9,8,7,1,1,16,14,14.0,191.18369102528305,0,8.0,28.59082620659997,8.0,1.0,7,18,14,0.8888888888888888,0.7777777777777778,0.7777777777777778,0
457,0.9884060176476024,1,47.21736549310482,0.8743956572797189,9,8,7,1,1,16,14,14.0,189.05225033595707,0,8.0,32.0,8.0,0.7826345068951781,8,18,16,0.8888888888888888,0.8888888888888888,0.7777777777777778,0
